country,level_education,year,ratio_employment_to_population
SLV,BASIC,2017,41.152
SLV,INTERMEDATE,2017,51.804
SLV,ADVANCED,2017,74.982
SLV,NOT_STATED,2017,-1.0
SLV,TOTAL,2016,44.738
SLV,LESS_THAN_BASIC,2016,36.965
SLV,BASIC,2016,43.376
SLV,INTERMEDATE,2016,51.848
SLV,ADVANCED,2016,73.383
SLV,TOTAL,2015,44.386
SLV,LESS_THAN_BASIC,2015,37.896
SLV,BASIC,2015,41.455
SLV,INTERMEDATE,2015,50.02
SLV,ADVANCED,2015,78.703
SLV,NOT_STATED,2015,-1.0
SLV,TOTAL,2014,45.549
SLV,LESS_THAN_BASIC,2014,37.862
SLV,BASIC,2014,43.727
SLV,INTERMEDATE,2014,51.802
SLV,ADVANCED,2014,81.615
SLV,TOTAL,2013,46.988
SLV,LESS_THAN_BASIC,2013,40.291
SLV,BASIC,2013,44.225
SLV,INTERMEDATE,2013,54.11
SLV,ADVANCED,2013,81.337
SLV,NOT_STATED,2013,-1.0
SLV,TOTAL,2012,45.814
SLV,LESS_THAN_BASIC,2012,38.943
SLV,BASIC,2012,43.647
SLV,INTERMEDATE,2012,53.935
SLV,ADVANCED,2012,76.756
SLV,NOT_STATED,2012,-1.0
SLV,TOTAL,2011,44.981
SLV,LESS_THAN_BASIC,2011,38.441
SLV,BASIC,2011,43.73
SLV,INTERMEDATE,2011,52.178
SLV,ADVANCED,2011,77.447
SLV,NOT_STATED,2011,-1.0
SLV,TOTAL,2010,44.842
SLV,LESS_THAN_BASIC,2010,37.405
SLV,BASIC,2010,42.877
SLV,INTERMEDATE,2010,54.598
SLV,ADVANCED,2010,81.732
SOM,TOTAL,2019,16.273
SOM,LESS_THAN_BASIC,2019,18.441
SOM,BASIC,2019,17.585
SOM,INTERMEDATE,2019,19.885
SOM,ADVANCED,2019,28.728
SOM,NOT_STATED,2019,6.132
SRB,TOTAL,2023,47.049
SRB,LESS_THAN_BASIC,2023,9.204
SRB,BASIC,2023,25.677
SRB,INTERMEDATE,2023,50.315
SRB,ADVANCED,2023,69.661
SRB,TOTAL,2022,45.716
SRB,LESS_THAN_BASIC,2022,6.421
SRB,BASIC,2022,24.725
SRB,INTERMEDATE,2022,49.166
SRB,ADVANCED,2022,69.335
SRB,TOTAL,2021,43.702
SRB,LESS_THAN_BASIC,2021,5.627
SRB,BASIC,2021,23.735
SRB,INTERMEDATE,2021,47.548
SRB,ADVANCED,2021,66.866
SRB,TOTAL,2020,42.132
SRB,LESS_THAN_BASIC,2020,3.955
SRB,BASIC,2020,22.5
SRB,INTERMEDATE,2020,46.342
SRB,ADVANCED,2020,64.864
SRB,TOTAL,2019,41.88
SRB,LESS_THAN_BASIC,2019,5.217
SRB,BASIC,2019,23.287
SRB,INTERMEDATE,2019,45.61
SRB,ADVANCED,2019,65.863
SRB,TOTAL,2018,40.293
SRB,LESS_THAN_BASIC,2018,5.532
SRB,BASIC,2018,21.743
SRB,INTERMEDATE,2018,44.73
SRB,ADVANCED,2018,63.894
SRB,TOTAL,2017,39.684
SRB,LESS_THAN_BASIC,2017,6.452
SRB,BASIC,2017,22.471
SRB,INTERMEDATE,2017,44.262
SRB,ADVANCED,2017,62.695
SRB,TOTAL,2016,38.128
SRB,LESS_THAN_BASIC,2016,6.431
SRB,BASIC,2016,22.525
SRB,INTERMEDATE,2016,42.156
SRB,ADVANCED,2016,60.448
SRB,TOTAL,2015,35.31
SRB,LESS_THAN_BASIC,2015,5.17
SRB,BASIC,2015,19.067
SRB,INTERMEDATE,2015,39.913
SRB,ADVANCED,2015,59.009
SRB,TOTAL,2014,34.895
SRB,LESS_THAN_BASIC,2014,10.066
SRB,BASIC,2014,20.272
SRB,INTERMEDATE,2014,39.796
SRB,ADVANCED,2014,58.215
SRB,TOTAL,2013,30.803
SRB,LESS_THAN_BASIC,2013,12.761
SRB,BASIC,2013,24.001
SRB,INTERMEDATE,2013,36.545
SRB,ADVANCED,2013,53.186
SRB,TOTAL,2012,28.728
SRB,LESS_THAN_BASIC,2012,9.989
SRB,BASIC,2012,22.171
SRB,INTERMEDATE,2012,34.825
SRB,ADVANCED,2012,54.312
SRB,TOTAL,2011,28.988
SRB,LESS_THAN_BASIC,2011,10.183
SRB,BASIC,2011,21.773
SRB,INTERMEDATE,2011,36.491
SRB,ADVANCED,2011,56.415
SRB,TOTAL,2010,31.132
SRB,LESS_THAN_BASIC,2010,13.278
SRB,BASIC,2010,23.311
SRB,INTERMEDATE,2010,38.535
SRB,ADVANCED,2010,60.448
SRB,TOTAL,2009,33.976
SRB,LESS_THAN_BASIC,2009,17.194
SRB,BASIC,2009,27.126
SRB,INTERMEDATE,2009,40.792
SRB,ADVANCED,2009,62.747
SRB,TOTAL,2008,36.457
SRB,LESS_THAN_BASIC,2008,19.258
SRB,BASIC,2008,30.838
SRB,INTERMEDATE,2008,42.208
SRB,ADVANCED,2008,66.419
SRB,TOTAL,2007,38.37
SRB,LESS_THAN_BASIC,2007,19.166
SRB,BASIC,2007,29.494
SRB,INTERMEDATE,2007,48.17
SRB,ADVANCED,2007,72.601
SSD,TOTAL,2008,61.929
SSD,LESS_THAN_BASIC,2008,50.873
SSD,BASIC,2008,53.967
SSD,INTERMEDATE,2008,64.249
SSD,ADVANCED,2008,79.151
SSD,NOT_STATED,2008,64.066
STP,TOTAL,2017,20.93
STP,LESS_THAN_BASIC,2017,21.892
STP,BASIC,2017,20.945
STP,INTERMEDATE,2017,20.402
STP,ADVANCED,2017,26.135
STP,NOT_STATED,2017,19.222
SUR,TOTAL,2016,40.305
SUR,LESS_THAN_BASIC,2016,27.169
SUR,BASIC,2016,41.77
SUR,INTERMEDATE,2016,69.185
SUR,ADVANCED,2016,76.635
SUR,NOT_STATED,2016,29.986
SVK,TOTAL,2023,52.919
SVK,BASIC,2023,7.69
SVK,INTERMEDATE,2023,55.572
SVK,ADVANCED,2023,78.145
SVK,TOTAL,2022,52.589
SVK,LESS_THAN_BASIC,2022,-1.0
SVK,BASIC,2022,8.168
SVK,INTERMEDATE,2022,54.259
SVK,ADVANCED,2022,77.253
SVK,TOTAL,2021,51.151
SVK,LESS_THAN_BASIC,2021,8.628
SVK,BASIC,2021,7.426
SVK,INTERMEDATE,2021,53.12
SVK,ADVANCED,2021,76.284
SVK,TOTAL,2020,48.231
SVK,BASIC,2020,9.12
SVK,INTERMEDATE,2020,51.658
SVK,ADVANCED,2020,68.867
SVK,TOTAL,2019,49.183
SVK,BASIC,2019,10.803
SVK,INTERMEDATE,2019,53.748
SVK,ADVANCED,2019,69.352
SVK,TOTAL,2018,48.637
SVK,LESS_THAN_BASIC,2018,-1.0
SVK,BASIC,2018,10.865
SVK,INTERMEDATE,2018,53.635
SVK,ADVANCED,2018,67.903
SVK,TOTAL,2017,48.265
SVK,LESS_THAN_BASIC,2017,-1.0
SVK,BASIC,2017,12.236
SVK,INTERMEDATE,2017,53.638
SVK,ADVANCED,2017,68.066
SVK,TOTAL,2016,46.907
SVK,LESS_THAN_BASIC,2016,-1.0
SVK,BASIC,2016,10.889
SVK,INTERMEDATE,2016,52.034
SVK,ADVANCED,2016,67.659
SVK,TOTAL,2015,45.273
SVK,LESS_THAN_BASIC,2015,-1.0
SVK,BASIC,2015,10.412
SVK,INTERMEDATE,2015,50.606
SVK,ADVANCED,2015,65.918
SVK,TOTAL,2014,45.203
SVK,LESS_THAN_BASIC,2014,-1.0
SVK,BASIC,2014,10.249
SVK,INTERMEDATE,2014,50.584
SVK,ADVANCED,2014,66.01
SVK,TOTAL,2013,43.63
SVK,BASIC,2013,9.059
SVK,INTERMEDATE,2013,50.574
SVK,ADVANCED,2013,65.227
SVK,TOTAL,2012,43.321
SVK,BASIC,2012,8.507
SVK,INTERMEDATE,2012,50.56
SVK,ADVANCED,2012,66.619
SVK,TOTAL,2011,43.309
SVK,BASIC,2011,8.566
SVK,INTERMEDATE,2011,50.982
SVK,ADVANCED,2011,67.881
SVK,TOTAL,2010,43.407
SVK,LESS_THAN_BASIC,2010,-1.0
SVK,BASIC,2010,7.747
SVK,INTERMEDATE,2010,55.102
SVK,TOTAL,2009,43.86
SVK,BASIC,2009,7.802
SVK,INTERMEDATE,2009,56.123
SVK,TOTAL,2008,45.437
SVK,BASIC,2008,9.439
SVK,INTERMEDATE,2008,58.635
SVK,TOTAL,2007,44.191
SVK,BASIC,2007,8.933
SVK,INTERMEDATE,2007,57.918
SVK,TOTAL,2006,43.243
SVK,BASIC,2006,9.202
SVK,INTERMEDATE,2006,57.216
SVK,TOTAL,2005,42.464
SVK,BASIC,2005,8.53
SVK,INTERMEDATE,2005,54.425
SVK,ADVANCED,2005,73.774
SVK,TOTAL,2004,42.462
SVK,BASIC,2004,8.854
SVK,INTERMEDATE,2004,55.442
SVK,ADVANCED,2004,73.917
SVK,TOTAL,2003,43.502
SVK,BASIC,2003,9.285
SVK,INTERMEDATE,2003,56.799
SVK,ADVANCED,2003,77.815
SVK,TOTAL,2002,42.734
SVK,BASIC,2002,9.889
SVK,INTERMEDATE,2002,55.625
SVK,ADVANCED,2002,78.378
SVK,TOTAL,2001,43.073
SVK,LESS_THAN_BASIC,2001,-1.0
SVK,BASIC,2001,11.095
SVK,INTERMEDATE,2001,56.26
SVK,ADVANCED,2001,79.802
SVK,NOT_STATED,2001,-1.0
SVK,TOTAL,2000,42.838
SVK,LESS_THAN_BASIC,2000,-1.0
SVK,BASIC,2000,11.868
SVK,INTERMEDATE,2000,56.858
SVK,ADVANCED,2000,78.397
SVN,TOTAL,2023,51.81
SVN,BASIC,2023,16.986
SVN,INTERMEDATE,2023,51.961
SVN,ADVANCED,2023,78.909
SVN,TOTAL,2022,51.903
SVN,LESS_THAN_BASIC,2022,4.391
SVN,BASIC,2022,15.315
SVN,INTERMEDATE,2022,47.734
SVN,ADVANCED,2022,77.476
SVN,TOTAL,2021,51.174
SVN,LESS_THAN_BASIC,2021,8.046
SVN,BASIC,2021,14.733
SVN,INTERMEDATE,2021,46.758
SVN,ADVANCED,2021,77.084
SVN,TOTAL,2020,50.175
SVN,LESS_THAN_BASIC,2020,-1.0
SVN,BASIC,2020,15.343
SVN,INTERMEDATE,2020,48.079
SVN,ADVANCED,2020,78.383
SVN,TOTAL,2019,50.587
SVN,LESS_THAN_BASIC,2019,-1.0
SVN,BASIC,2019,17.189
SVN,INTERMEDATE,2019,50.373
SVN,ADVANCED,2019,78.234
SVN,TOTAL,2018,50.689
SVN,LESS_THAN_BASIC,2018,4.502
SVN,BASIC,2018,18.22
SVN,INTERMEDATE,2018,51.776
SVN,ADVANCED,2018,77.009
SVN,TOTAL,2017,49.785
SVN,LESS_THAN_BASIC,2017,-1.0
SVN,BASIC,2017,18.757
SVN,INTERMEDATE,2017,49.782
SVN,ADVANCED,2017,76.4
SVN,TOTAL,2016,47.543
SVN,LESS_THAN_BASIC,2016,-1.0
SVN,BASIC,2016,17.433
SVN,INTERMEDATE,2016,48.075
SVN,ADVANCED,2016,74.205
SVN,TOTAL,2015,46.682
SVN,LESS_THAN_BASIC,2015,-1.0
SVN,BASIC,2015,19.388
SVN,INTERMEDATE,2015,47.236
SVN,ADVANCED,2015,72.212
SVN,TOTAL,2014,46.715
SVN,LESS_THAN_BASIC,2014,4.178
SVN,BASIC,2014,21.438
SVN,INTERMEDATE,2014,47.979
SVN,ADVANCED,2014,71.684
SVN,TOTAL,2013,45.972
SVN,LESS_THAN_BASIC,2013,4.288
SVN,BASIC,2013,17.342
SVN,INTERMEDATE,2013,48.205
SVN,ADVANCED,2013,71.802
SVN,NOT_STATED,2013,66.678
SVN,TOTAL,2012,47.325
SVN,LESS_THAN_BASIC,2012,-1.0
SVN,BASIC,2012,18.957
SVN,INTERMEDATE,2012,50.252
SVN,ADVANCED,2012,73.322
SVN,NOT_STATED,2012,66.236
SVN,TOTAL,2011,48.055
SVN,LESS_THAN_BASIC,2011,2.532
SVN,BASIC,2011,20.565
SVN,INTERMEDATE,2011,51.087
SVN,ADVANCED,2011,76.831
SVN,NOT_STATED,2011,66.62
SVN,TOTAL,2010,49.516
SVN,LESS_THAN_BASIC,2010,7.983
SVN,BASIC,2010,23.786
SVN,INTERMEDATE,2010,53.661
SVN,ADVANCED,2010,76.534
SVN,NOT_STATED,2010,67.441
SVN,TOTAL,2009,50.491
SVN,LESS_THAN_BASIC,2009,8.136
SVN,BASIC,2009,25.106
SVN,INTERMEDATE,2009,54.81
SVN,ADVANCED,2009,78.417
SVN,NOT_STATED,2009,68.531
SVN,TOTAL,2008,50.958
SVN,LESS_THAN_BASIC,2008,9.319
SVN,BASIC,2008,25.673
SVN,INTERMEDATE,2008,56.305
SVN,ADVANCED,2008,78.902
SVN,NOT_STATED,2008,71.294
SVN,TOTAL,2007,50.213
SVN,LESS_THAN_BASIC,2007,11.474
SVN,BASIC,2007,26.621
SVN,INTERMEDATE,2007,54.996
SVN,ADVANCED,2007,79.94
SVN,NOT_STATED,2007,62.593
SVN,TOTAL,2006,49.435
SVN,LESS_THAN_BASIC,2006,9.053
SVN,BASIC,2006,25.689
SVN,INTERMEDATE,2006,54.878
SVN,ADVANCED,2006,78.389
SVN,NOT_STATED,2006,64.093
SVN,TOTAL,2005,49.173
SVN,BASIC,2005,25.458
SVN,INTERMEDATE,2005,55.874
SVN,ADVANCED,2005,78.717
SVN,TOTAL,2004,49.445
SVN,BASIC,2004,26.069
SVN,INTERMEDATE,2004,57.104
SVN,ADVANCED,2004,79.541
SVN,TOTAL,2003,46.658
SVN,BASIC,2003,23.867
SVN,INTERMEDATE,2003,54.045
SVN,ADVANCED,2003,79.292
SVN,TOTAL,2002,48.646
SVN,BASIC,2002,27.804
SVN,INTERMEDATE,2002,56.704
SVN,ADVANCED,2002,79.03
SVN,NOT_STATED,2002,60.48
SVN,TOTAL,2001,48.051
SVN,BASIC,2001,27.979
SVN,INTERMEDATE,2001,56.68
SVN,ADVANCED,2001,78.694
SVN,NOT_STATED,2001,57.499
SVN,TOTAL,2000,49.617
SVN,BASIC,2000,28.637
SVN,INTERMEDATE,2000,58.45
SVN,ADVANCED,2000,80.131
SWE,TOTAL,2023,59.316
SWE,BASIC,2023,27.715
SWE,INTERMEDATE,2023,59.417
SWE,ADVANCED,2023,73.388
SWE,TOTAL,2022,58.642
SWE,BASIC,2022,27.08
SWE,INTERMEDATE,2022,57.812
SWE,ADVANCED,2022,74.242
SWE,NOT_STATED,2022,31.842
SWE,TOTAL,2021,57.526
SWE,BASIC,2021,24.443
SWE,INTERMEDATE,2021,59.3
SWE,ADVANCED,2021,72.963
SWE,NOT_STATED,2021,26.564
SWE,TOTAL,2020,64.556
SWE,BASIC,2020,29.669
SWE,INTERMEDATE,2020,68.043
SWE,ADVANCED,2020,78.371
SWE,NOT_STATED,2020,38.734
SWE,TOTAL,2019,66.096
SWE,BASIC,2019,32.482
SWE,INTERMEDATE,2019,69.454
SWE,ADVANCED,2019,80.074
SWE,NOT_STATED,2019,31.563
SWE,TOTAL,2018,66.231
SWE,BASIC,2018,34.449
SWE,INTERMEDATE,2018,69.538
SWE,ADVANCED,2018,79.665
SWE,NOT_STATED,2018,36.601
SWE,TOTAL,2017,65.697
SWE,BASIC,2017,34.488
SWE,INTERMEDATE,2017,70.079
SWE,ADVANCED,2017,79.081
SWE,NOT_STATED,2017,43.216
SWE,TOTAL,2016,65.085
SWE,BASIC,2016,33.265
SWE,INTERMEDATE,2016,69.162
SWE,ADVANCED,2016,79.535
SWE,NOT_STATED,2016,27.395
SWE,TOTAL,2015,64.436
SWE,BASIC,2015,32.584
SWE,INTERMEDATE,2015,68.845
SWE,ADVANCED,2015,79.494
SWE,NOT_STATED,2015,23.32
SWE,TOTAL,2014,63.796
SWE,BASIC,2014,32.532
SWE,INTERMEDATE,2014,68.968
SWE,ADVANCED,2014,78.665
SWE,NOT_STATED,2014,18.056
SWE,TOTAL,2013,63.267
SWE,BASIC,2013,32.638
SWE,INTERMEDATE,2013,69.098
SWE,ADVANCED,2013,78.286
SWE,NOT_STATED,2013,68.646
SWE,TOTAL,2012,63.0
SWE,BASIC,2012,34.214
SWE,INTERMEDATE,2012,69.044
SWE,ADVANCED,2012,78.054
SWE,NOT_STATED,2012,63.679
SWE,TOTAL,2011,62.596
SWE,BASIC,2011,34.352
SWE,INTERMEDATE,2011,69.013
SWE,ADVANCED,2011,78.139
SWE,NOT_STATED,2011,60.041
SWE,TOTAL,2010,61.389
SWE,BASIC,2010,33.974
SWE,INTERMEDATE,2010,67.649
SWE,ADVANCED,2010,77.961
SWE,NOT_STATED,2010,51.96
SWE,TOTAL,2009,54.63
SWE,BASIC,2009,35.107
SWE,INTERMEDATE,2009,69.161
SWE,ADVANCED,2009,79.053
SWE,NOT_STATED,2009,3.998
SWE,TOTAL,2008,55.877
SWE,BASIC,2008,37.246
SWE,INTERMEDATE,2008,71.479
SWE,ADVANCED,2008,80.251
SWE,NOT_STATED,2008,3.855
SWE,TOTAL,2007,55.825
SWE,BASIC,2007,38.697
SWE,INTERMEDATE,2007,71.046
SWE,ADVANCED,2007,80.044
SWE,NOT_STATED,2007,3.78
SWE,TOTAL,2006,54.939
SWE,BASIC,2006,38.387
SWE,INTERMEDATE,2006,70.244
SWE,ADVANCED,2006,79.049
SWE,NOT_STATED,2006,3.543
SWE,TOTAL,2005,54.552
SWE,BASIC,2005,36.246
SWE,INTERMEDATE,2005,68.972
SWE,ADVANCED,2005,79.068
SWE,NOT_STATED,2005,2.664
SWE,TOTAL,2004,54.945
SWE,BASIC,2004,38.267
SWE,INTERMEDATE,2004,68.932
SWE,ADVANCED,2004,80.181
SWE,NOT_STATED,2004,2.034
SWE,TOTAL,2003,55.958
SWE,BASIC,2003,40.725
SWE,INTERMEDATE,2003,70.539
SWE,ADVANCED,2003,81.109
SWE,NOT_STATED,2003,2.176
SWE,TOTAL,2002,56.01
SWE,BASIC,2002,40.841
SWE,INTERMEDATE,2002,71.26
SWE,ADVANCED,2002,80.359
SWE,NOT_STATED,2002,2.695
SWE,TOTAL,2001,56.041
SWE,BASIC,2001,41.91
SWE,INTERMEDATE,2001,71.321
SWE,ADVANCED,2001,80.745
SWE,NOT_STATED,2001,2.764
SWE,TOTAL,2000,53.639
SWE,BASIC,2000,40.1
SWE,INTERMEDATE,2000,69.176
SWE,ADVANCED,2000,78.406
SWE,NOT_STATED,2000,0.79
SWZ,TOTAL,2021,30.42
SWZ,LESS_THAN_BASIC,2021,19.373
SWZ,BASIC,2021,27.409
SWZ,INTERMEDATE,2021,31.246
SWZ,ADVANCED,2021,58.913
SWZ,NOT_STATED,2021,39.534
SWZ,TOTAL,2016,35.626
SWZ,LESS_THAN_BASIC,2016,28.43
SWZ,BASIC,2016,32.747
SWZ,INTERMEDATE,2016,35.117
SWZ,ADVANCED,2016,69.021
SWZ,NOT_STATED,2016,-1.0
SYC,TOTAL,2020,62.004
SYC,LESS_THAN_BASIC,2020,14.888
SYC,BASIC,2020,19.207
SYC,INTERMEDATE,2020,60.365
SYC,ADVANCED,2020,80.007
SYC,NOT_STATED,2020,65.388
SYC,TOTAL,2019,61.62
SYC,LESS_THAN_BASIC,2019,7.673
SYC,BASIC,2019,14.152
SYC,INTERMEDATE,2019,60.63
SYC,ADVANCED,2019,80.58
SYC,NOT_STATED,2019,24.589
SYC,TOTAL,2018,64.296
SYC,LESS_THAN_BASIC,2018,5.902
SYC,BASIC,2018,20.062
SYC,INTERMEDATE,2018,64.558
SYC,ADVANCED,2018,82.455
SYC,NOT_STATED,2018,13.847
SYC,TOTAL,2017,64.371
SYC,LESS_THAN_BASIC,2017,11.044
SYC,BASIC,2017,21.548
SYC,INTERMEDATE,2017,64.73
SYC,ADVANCED,2017,81.075
SYC,NOT_STATED,2017,26.985
SYC,TOTAL,2016,63.412
SYC,LESS_THAN_BASIC,2016,15.047
SYC,BASIC,2016,24.287
SYC,INTERMEDATE,2016,63.889
SYC,ADVANCED,2016,82.388
SYC,NOT_STATED,2016,-1.0
SYC,TOTAL,2015,64.01
SYC,LESS_THAN_BASIC,2015,15.719
SYC,BASIC,2015,24.494
SYC,INTERMEDATE,2015,65.842
SYC,ADVANCED,2015,82.72
SYC,NOT_STATED,2015,11.967
SYC,TOTAL,2014,64.245
SYC,LESS_THAN_BASIC,2014,14.421
SYC,BASIC,2014,30.977
SYC,INTERMEDATE,2014,67.429
SYC,ADVANCED,2014,82.772
SYC,NOT_STATED,2014,39.979
TCD,TOTAL,2018,48.901
TCD,LESS_THAN_BASIC,2018,50.368
TCD,BASIC,2018,46.807
TCD,INTERMEDATE,2018,32.204
TCD,ADVANCED,2018,44.697
TGO,TOTAL,2022,67.474
TGO,LESS_THAN_BASIC,2022,74.364
TGO,BASIC,2022,63.698
TGO,INTERMEDATE,2022,58.563
TGO,ADVANCED,2022,68.96
TGO,NOT_STATED,2022,-1.0
TGO,TOTAL,2019,70.058
TGO,LESS_THAN_BASIC,2019,75.446
TGO,BASIC,2019,67.818
TGO,INTERMEDATE,2019,49.593
TGO,ADVANCED,2019,62.306
TGO,NOT_STATED,2019,-1.0
TGO,TOTAL,2017,54.336
TGO,LESS_THAN_BASIC,2017,61.597
TGO,BASIC,2017,42.616
TGO,INTERMEDATE,2017,33.89
TGO,ADVANCED,2017,53.875
TGO,NOT_STATED,2017,63.939
TGO,TOTAL,2015,60.192
TGO,LESS_THAN_BASIC,2015,75.207
TGO,BASIC,2015,83.852
TGO,INTERMEDATE,2015,71.746
TGO,ADVANCED,2015,46.882
TGO,NOT_STATED,2015,13.608
TGO,TOTAL,2011,75.13
TGO,LESS_THAN_BASIC,2011,81.392
TGO,BASIC,2011,83.848
TGO,INTERMEDATE,2011,75.308
TGO,ADVANCED,2011,46.601
TGO,NOT_STATED,2011,56.913
TGO,TOTAL,2006,77.697
TGO,LESS_THAN_BASIC,2006,85.053
TGO,BASIC,2006,80.079
TGO,INTERMEDATE,2006,73.348
TGO,ADVANCED,2006,45.546
TGO,NOT_STATED,2006,63.673
THA,TOTAL,2023,60.124
THA,LESS_THAN_BASIC,2023,39.352
THA,BASIC,2023,61.09
THA,INTERMEDATE,2023,65.878
THA,ADVANCED,2023,78.697
THA,NOT_STATED,2023,83.605
THA,TOTAL,2022,59.225
THA,LESS_THAN_BASIC,2022,40.624
THA,BASIC,2022,60.186
THA,INTERMEDATE,2022,63.477
THA,ADVANCED,2022,78.498
THA,NOT_STATED,2022,79.674
THA,TOTAL,2021,58.486
THA,LESS_THAN_BASIC,2021,41.236
THA,BASIC,2021,60.124
THA,INTERMEDATE,2021,62.729
THA,ADVANCED,2021,78.276
THA,NOT_STATED,2021,78.81
THA,TOTAL,2020,58.544
THA,LESS_THAN_BASIC,2020,42.132
THA,BASIC,2020,59.688
THA,INTERMEDATE,2020,63.159
THA,ADVANCED,2020,78.783
THA,NOT_STATED,2020,76.984
THA,TOTAL,2019,58.574
THA,LESS_THAN_BASIC,2019,42.462
THA,BASIC,2019,59.78
THA,INTERMEDATE,2019,63.089
THA,ADVANCED,2019,80.823
THA,NOT_STATED,2019,81.76
THA,TOTAL,2018,59.21
THA,LESS_THAN_BASIC,2018,44.589
THA,BASIC,2018,60.135
THA,INTERMEDATE,2018,63.115
THA,ADVANCED,2018,81.307
THA,NOT_STATED,2018,83.111
THA,TOTAL,2017,58.886
THA,LESS_THAN_BASIC,2017,44.698
THA,BASIC,2017,59.724
THA,INTERMEDATE,2017,62.634
THA,ADVANCED,2017,81.087
THA,NOT_STATED,2017,76.912
THA,TOTAL,2016,59.751
THA,LESS_THAN_BASIC,2016,46.696
THA,BASIC,2016,60.602
THA,INTERMEDATE,2016,62.83
THA,ADVANCED,2016,81.683
THA,NOT_STATED,2016,79.418
THA,TOTAL,2015,60.727
THA,LESS_THAN_BASIC,2015,49.038
THA,BASIC,2015,61.084
THA,INTERMEDATE,2015,63.145
THA,ADVANCED,2015,82.48
THA,NOT_STATED,2015,79.952
THA,TOTAL,2014,61.185
THA,LESS_THAN_BASIC,2014,50.684
THA,BASIC,2014,61.32
THA,INTERMEDATE,2014,62.8
THA,ADVANCED,2014,82.912
THA,NOT_STATED,2014,78.256
THA,TOTAL,2013,61.919
THA,LESS_THAN_BASIC,2013,52.934
THA,BASIC,2013,62.172
THA,INTERMEDATE,2013,63.9
THA,ADVANCED,2013,83.23
THA,NOT_STATED,2013,69.613
THA,TOTAL,2010,63.276
THA,LESS_THAN_BASIC,2010,56.428
THA,BASIC,2010,63.113
THA,INTERMEDATE,2010,65.255
THA,ADVANCED,2010,84.765
THA,NOT_STATED,2010,71.253
THA,TOTAL,2007,67.843
THA,LESS_THAN_BASIC,2007,66.781
THA,BASIC,2007,68.016
THA,INTERMEDATE,2007,76.81
THA,ADVANCED,2007,80.495
THA,NOT_STATED,2007,44.81
THA,TOTAL,2000,67.546
THA,LESS_THAN_BASIC,2000,67.478
THA,BASIC,2000,68.487
THA,INTERMEDATE,2000,49.488
THA,ADVANCED,2000,86.064
THA,NOT_STATED,2000,66.14
TJK,TOTAL,2016,22.458
TJK,BASIC,2016,13.386
TJK,INTERMEDATE,2016,23.596
TJK,ADVANCED,2016,51.278
TJK,NOT_STATED,2016,6.333
TJK,TOTAL,2009,27.955
TJK,LESS_THAN_BASIC,2009,20.738
TJK,BASIC,2009,21.029
TJK,INTERMEDATE,2009,30.281
TJK,ADVANCED,2009,54.022
TJK,TOTAL,2007,31.287
TJK,LESS_THAN_BASIC,2007,14.123
TJK,BASIC,2007,22.859
TJK,INTERMEDATE,2007,35.421
TJK,ADVANCED,2007,62.985
TJK,NOT_STATED,2007,-1.0
TJK,TOTAL,2003,43.24
TJK,LESS_THAN_BASIC,2003,16.812
TJK,BASIC,2003,34.044
TJK,INTERMEDATE,2003,48.819
TJK,ADVANCED,2003,66.295
TKL,TOTAL,2022,44.714
TKL,LESS_THAN_BASIC,2022,32.787
TKL,BASIC,2022,39.597
TKL,INTERMEDATE,2022,69.841
TKL,ADVANCED,2022,70.968
TKL,NOT_STATED,2022,27.586
TKL,TOTAL,2016,60.24
TKL,LESS_THAN_BASIC,2016,71.89
TKL,BASIC,2016,64.507
TKL,INTERMEDATE,2016,80.589
TKL,ADVANCED,2016,64.095
TKL,NOT_STATED,2016,-1.0
TLS,TOTAL,2022,40.234
TLS,LESS_THAN_BASIC,2022,48.443
TLS,BASIC,2022,32.65
TLS,INTERMEDATE,2022,37.832
TLS,ADVANCED,2022,33.527
TLS,TOTAL,2021,27.072
TLS,LESS_THAN_BASIC,2021,31.596
TLS,BASIC,2021,17.209
TLS,INTERMEDATE,2021,25.069
TLS,ADVANCED,2021,54.914
TLS,NOT_STATED,2021,-1.0
TLS,TOTAL,2016,57.534
TLS,LESS_THAN_BASIC,2016,71.305
TLS,BASIC,2016,53.511
TLS,INTERMEDATE,2016,47.556
TLS,ADVANCED,2016,56.187
TLS,NOT_STATED,2016,17.156
TLS,TOTAL,2015,44.252
TLS,LESS_THAN_BASIC,2015,57.291
TLS,BASIC,2015,32.916
TLS,INTERMEDATE,2015,39.268
TLS,ADVANCED,2015,40.314
TLS,NOT_STATED,2015,52.724
TLS,TOTAL,2013,42.062
TLS,LESS_THAN_BASIC,2013,43.41
TLS,BASIC,2013,34.74
TLS,INTERMEDATE,2013,34.196
TLS,ADVANCED,2013,57.598
TLS,NOT_STATED,2013,48.987
TLS,TOTAL,2010,25.659
TLS,LESS_THAN_BASIC,2010,31.397
TLS,BASIC,2010,16.36
TLS,INTERMEDATE,2010,25.418
TLS,ADVANCED,2010,42.54
TLS,TOTAL,2007,44.111
TLS,LESS_THAN_BASIC,2007,44.01
TLS,BASIC,2007,36.156
TLS,INTERMEDATE,2007,29.596
TLS,ADVANCED,2007,53.185
TLS,NOT_STATED,2007,46.727
TLS,TOTAL,2001,35.856
TLS,LESS_THAN_BASIC,2001,40.32
