country,year,ratio_employment_to_population,age_group_simp,level_education_standardised
PSE,2009,5.037,15_24,EDU_AGGREGATE_TOTAL
PSE,2009,7.48,15_24,LESS_THAN_BASIC
PSE,2009,2.816,15_24,BASIC
PSE,2009,3.73,15_24,INTERMEDATE
PSE,2009,32.686,15_24,ADVANCED
PSE,2009,15.927,25_34,EDU_AGGREGATE_TOTAL
PSE,2009,11.021,25_34,LESS_THAN_BASIC
PSE,2009,7.1,25_34,BASIC
PSE,2009,12.743,25_34,INTERMEDATE
PSE,2009,47.265,25_34,ADVANCED
PSE,2009,18.881,35_44,EDU_AGGREGATE_TOTAL
PSE,2009,15.896,35_44,LESS_THAN_BASIC
PSE,2009,10.156,35_44,BASIC
PSE,2009,21.439,35_44,INTERMEDATE
PSE,2009,69.966,35_44,ADVANCED
PSE,2009,16.736,45_54,EDU_AGGREGATE_TOTAL
PSE,2009,15.154,45_54,LESS_THAN_BASIC
PSE,2009,8.539,45_54,BASIC
PSE,2009,20.679,45_54,INTERMEDATE
PSE,2009,68.398,45_54,ADVANCED
PSE,2009,10.495,55_64,EDU_AGGREGATE_TOTAL
PSE,2009,10.308,55_64,LESS_THAN_BASIC
PSE,2009,6.05,55_64,BASIC
PSE,2009,12.141,55_64,INTERMEDATE
PSE,2009,47.086,55_64,ADVANCED
PSE,2009,2.784,65+,EDU_AGGREGATE_TOTAL
PSE,2009,3.01,65+,LESS_THAN_BASIC
PSE,2009,,65+,BASIC
PSE,2009,,65+,INTERMEDATE
PSE,2009,,65+,ADVANCED
PSE,2008,11.68,Total,EDU_AGGREGATE_TOTAL
PSE,2008,10.321,Total,LESS_THAN_BASIC
PSE,2008,6.837,Total,BASIC
PSE,2008,10.917,Total,INTERMEDATE
PSE,2008,47.588,Total,ADVANCED
PSE,2008,4.682,15_24,EDU_AGGREGATE_TOTAL
PSE,2008,6.154,15_24,LESS_THAN_BASIC
PSE,2008,3.006,15_24,BASIC
PSE,2008,3.566,15_24,INTERMEDATE
PSE,2008,28.59,15_24,ADVANCED
PSE,2008,16.91,25_34,EDU_AGGREGATE_TOTAL
PSE,2008,13.04,25_34,LESS_THAN_BASIC
PSE,2008,8.873,25_34,BASIC
PSE,2008,14.438,25_34,INTERMEDATE
PSE,2008,49.324,25_34,ADVANCED
PSE,2008,18.582,35_44,EDU_AGGREGATE_TOTAL
PSE,2008,15.618,35_44,LESS_THAN_BASIC
PSE,2008,11.17,35_44,BASIC
PSE,2008,20.665,35_44,INTERMEDATE
PSE,2008,66.906,35_44,ADVANCED
PSE,2008,16.961,45_54,EDU_AGGREGATE_TOTAL
PSE,2008,17.591,45_54,LESS_THAN_BASIC
PSE,2008,9.965,45_54,BASIC
PSE,2008,22.116,45_54,INTERMEDATE
PSE,2008,61.481,45_54,ADVANCED
PSE,2008,11.714,55_64,EDU_AGGREGATE_TOTAL
PSE,2008,11.204,55_64,LESS_THAN_BASIC
PSE,2008,6.357,55_64,BASIC
PSE,2008,17.706,55_64,INTERMEDATE
PSE,2008,38.45,55_64,ADVANCED
PSE,2008,3.895,65+,EDU_AGGREGATE_TOTAL
PSE,2008,3.878,65+,LESS_THAN_BASIC
PSE,2008,2.097,65+,BASIC
PSE,2008,,65+,INTERMEDATE
PSE,2008,,65+,ADVANCED
PSE,2007,12.694,Total,EDU_AGGREGATE_TOTAL
PSE,2007,12.907,Total,LESS_THAN_BASIC
PSE,2007,8.739,Total,BASIC
PSE,2007,11.15,Total,INTERMEDATE
PSE,2007,49.034,Total,ADVANCED
PSE,2007,4.646,15_24,EDU_AGGREGATE_TOTAL
PSE,2007,6.221,15_24,LESS_THAN_BASIC
PSE,2007,3.401,15_24,BASIC
PSE,2007,3.839,15_24,INTERMEDATE
PSE,2007,27.317,15_24,ADVANCED
PSE,2007,17.397,25_34,EDU_AGGREGATE_TOTAL
PSE,2007,15.639,25_34,LESS_THAN_BASIC
PSE,2007,10.514,25_34,BASIC
PSE,2007,14.373,25_34,INTERMEDATE
PSE,2007,51.484,25_34,ADVANCED
PSE,2007,20.917,35_44,EDU_AGGREGATE_TOTAL
PSE,2007,18.897,35_44,LESS_THAN_BASIC
PSE,2007,15.569,35_44,BASIC
PSE,2007,21.011,35_44,INTERMEDATE
PSE,2007,66.504,35_44,ADVANCED
PSE,2007,19.621,45_54,EDU_AGGREGATE_TOTAL
PSE,2007,20.558,45_54,LESS_THAN_BASIC
PSE,2007,14.232,45_54,BASIC
PSE,2007,22.971,45_54,INTERMEDATE
PSE,2007,60.98,45_54,ADVANCED
PSE,2007,15.475,55_64,EDU_AGGREGATE_TOTAL
PSE,2007,15.871,55_64,LESS_THAN_BASIC
PSE,2007,11.722,55_64,BASIC
PSE,2007,17.114,55_64,INTERMEDATE
PSE,2007,54.125,55_64,ADVANCED
PSE,2007,4.662,65+,EDU_AGGREGATE_TOTAL
PSE,2007,4.863,65+,LESS_THAN_BASIC
PSE,2007,3.526,65+,BASIC
PSE,2007,0.0,65+,INTERMEDATE
PSE,2007,,65+,ADVANCED
PSE,2006,11.57,Total,EDU_AGGREGATE_TOTAL
PSE,2006,11.236,Total,LESS_THAN_BASIC
PSE,2006,7.529,Total,BASIC
PSE,2006,11.015,Total,INTERMEDATE
PSE,2006,49.914,Total,ADVANCED
PSE,2006,4.352,15_24,EDU_AGGREGATE_TOTAL
PSE,2006,6.196,15_24,LESS_THAN_BASIC
PSE,2006,3.232,15_24,BASIC
PSE,2006,3.068,15_24,INTERMEDATE
PSE,2006,31.994,15_24,ADVANCED
PSE,2006,16.022,25_34,EDU_AGGREGATE_TOTAL
PSE,2006,11.477,25_34,LESS_THAN_BASIC
PSE,2006,9.416,25_34,BASIC
PSE,2006,14.85,25_34,INTERMEDATE
PSE,2006,51.624,25_34,ADVANCED
PSE,2006,19.08,35_44,EDU_AGGREGATE_TOTAL
PSE,2006,16.941,35_44,LESS_THAN_BASIC
PSE,2006,13.473,35_44,BASIC
PSE,2006,20.894,35_44,INTERMEDATE
PSE,2006,63.354,35_44,ADVANCED
PSE,2006,18.406,45_54,EDU_AGGREGATE_TOTAL
PSE,2006,20.861,45_54,LESS_THAN_BASIC
PSE,2006,11.17,45_54,BASIC
PSE,2006,22.78,45_54,INTERMEDATE
PSE,2006,64.908,45_54,ADVANCED
PSE,2006,11.475,55_64,EDU_AGGREGATE_TOTAL
PSE,2006,11.416,55_64,LESS_THAN_BASIC
PSE,2006,7.913,55_64,BASIC
PSE,2006,14.937,55_64,INTERMEDATE
PSE,2006,44.116,55_64,ADVANCED
PSE,2006,3.473,65+,EDU_AGGREGATE_TOTAL
PSE,2006,3.627,65+,LESS_THAN_BASIC
PSE,2006,,65+,BASIC
PSE,2006,,65+,INTERMEDATE
PSE,2006,,65+,ADVANCED
PSE,2005,10.495,Total,EDU_AGGREGATE_TOTAL
PSE,2005,10.232,Total,LESS_THAN_BASIC
PSE,2005,6.303,Total,BASIC
PSE,2005,10.368,Total,INTERMEDATE
PSE,2005,50.523,Total,ADVANCED
PSE,2005,3.75,15_24,EDU_AGGREGATE_TOTAL
PSE,2005,7.809,15_24,LESS_THAN_BASIC
PSE,2005,2.239,15_24,BASIC
PSE,2005,3.161,15_24,INTERMEDATE
PSE,2005,31.809,15_24,ADVANCED
PSE,2005,15.051,25_34,EDU_AGGREGATE_TOTAL
PSE,2005,11.925,25_34,LESS_THAN_BASIC
PSE,2005,8.629,25_34,BASIC
PSE,2005,13.03,25_34,INTERMEDATE
PSE,2005,55.234,25_34,ADVANCED
PSE,2005,16.908,35_44,EDU_AGGREGATE_TOTAL
PSE,2005,15.372,35_44,LESS_THAN_BASIC
PSE,2005,11.502,35_44,BASIC
PSE,2005,17.92,35_44,INTERMEDATE
PSE,2005,60.077,35_44,ADVANCED
PSE,2005,16.621,45_54,EDU_AGGREGATE_TOTAL
PSE,2005,16.867,45_54,LESS_THAN_BASIC
PSE,2005,9.616,45_54,BASIC
PSE,2005,24.016,45_54,INTERMEDATE
PSE,2005,59.949,45_54,ADVANCED
PSE,2005,10.692,55_64,EDU_AGGREGATE_TOTAL
PSE,2005,10.629,55_64,LESS_THAN_BASIC
PSE,2005,5.266,55_64,BASIC
PSE,2005,20.006,55_64,INTERMEDATE
PSE,2005,26.554,55_64,ADVANCED
PSE,2005,3.045,65+,EDU_AGGREGATE_TOTAL
PSE,2005,3.206,65+,LESS_THAN_BASIC
PSE,2005,,65+,BASIC
PSE,2005,0.0,65+,INTERMEDATE
PSE,2005,,65+,ADVANCED
PSE,2004,10.812,Total,EDU_AGGREGATE_TOTAL
PSE,2004,9.329,Total,LESS_THAN_BASIC
PSE,2004,6.658,Total,BASIC
PSE,2004,11.512,Total,INTERMEDATE
PSE,2004,53.519,Total,ADVANCED
PSE,2004,3.939,15_24,EDU_AGGREGATE_TOTAL
PSE,2004,3.76,15_24,LESS_THAN_BASIC
PSE,2004,2.515,15_24,BASIC
PSE,2004,3.92,15_24,INTERMEDATE
PSE,2004,30.244,15_24,ADVANCED
PSE,2004,15.979,25_34,EDU_AGGREGATE_TOTAL
PSE,2004,10.129,25_34,LESS_THAN_BASIC
PSE,2004,9.278,25_34,BASIC
PSE,2004,15.113,25_34,INTERMEDATE
PSE,2004,62.467,25_34,ADVANCED
PSE,2004,17.915,35_44,EDU_AGGREGATE_TOTAL
PSE,2004,15.498,35_44,LESS_THAN_BASIC
PSE,2004,11.643,35_44,BASIC
PSE,2004,20.676,35_44,INTERMEDATE
PSE,2004,61.076,35_44,ADVANCED
PSE,2004,15.932,45_54,EDU_AGGREGATE_TOTAL
PSE,2004,15.484,45_54,LESS_THAN_BASIC
PSE,2004,10.326,45_54,BASIC
PSE,2004,22.701,45_54,INTERMEDATE
PSE,2004,56.893,45_54,ADVANCED
PSE,2004,8.604,55_64,EDU_AGGREGATE_TOTAL
PSE,2004,8.927,55_64,LESS_THAN_BASIC
PSE,2004,3.589,55_64,BASIC
PSE,2004,15.678,55_64,INTERMEDATE
PSE,2004,20.306,55_64,ADVANCED
PSE,2004,3.412,65+,EDU_AGGREGATE_TOTAL
PSE,2004,3.375,65+,LESS_THAN_BASIC
PSE,2004,5.197,65+,BASIC
PSE,2004,0.0,65+,INTERMEDATE
PSE,2004,0.0,65+,ADVANCED
PSE,2003,10.48,Total,EDU_AGGREGATE_TOTAL
PSE,2003,9.177,Total,LESS_THAN_BASIC
PSE,2003,6.497,Total,BASIC
PSE,2003,11.99,Total,INTERMEDATE
PSE,2003,53.468,Total,ADVANCED
PSE,2003,4.163,15_24,EDU_AGGREGATE_TOTAL
PSE,2003,3.792,15_24,LESS_THAN_BASIC
PSE,2003,2.796,15_24,BASIC
PSE,2003,3.793,15_24,INTERMEDATE
PSE,2003,35.013,15_24,ADVANCED
PSE,2003,15.122,25_34,EDU_AGGREGATE_TOTAL
PSE,2003,10.755,25_34,LESS_THAN_BASIC
PSE,2003,9.08,25_34,BASIC
PSE,2003,15.522,25_34,INTERMEDATE
PSE,2003,62.421,25_34,ADVANCED
PSE,2003,16.724,35_44,EDU_AGGREGATE_TOTAL
PSE,2003,15.15,35_44,LESS_THAN_BASIC
PSE,2003,10.339,35_44,BASIC
PSE,2003,21.794,35_44,INTERMEDATE
PSE,2003,57.166,35_44,ADVANCED
PSE,2003,15.422,45_54,EDU_AGGREGATE_TOTAL
PSE,2003,14.011,45_54,LESS_THAN_BASIC
PSE,2003,9.868,45_54,BASIC
PSE,2003,23.088,45_54,INTERMEDATE
PSE,2003,60.583,45_54,ADVANCED
PSE,2003,9.557,55_64,EDU_AGGREGATE_TOTAL
PSE,2003,9.138,55_64,LESS_THAN_BASIC
PSE,2003,5.608,55_64,BASIC
PSE,2003,18.446,55_64,INTERMEDATE
PSE,2003,25.985,55_64,ADVANCED
PSE,2003,3.438,65+,EDU_AGGREGATE_TOTAL
PSE,2003,3.37,65+,LESS_THAN_BASIC
PSE,2003,4.661,65+,BASIC
PSE,2003,0.0,65+,INTERMEDATE
PSE,2003,,65+,ADVANCED
PSE,2002,8.676,Total,EDU_AGGREGATE_TOTAL
PSE,2002,6.964,Total,LESS_THAN_BASIC
PSE,2002,4.706,Total,BASIC
PSE,2002,11.306,Total,INTERMEDATE
PSE,2002,54.105,Total,ADVANCED
PSE,2002,3.533,15_24,EDU_AGGREGATE_TOTAL
PSE,2002,3.092,15_24,LESS_THAN_BASIC
PSE,2002,2.13,15_24,BASIC
PSE,2002,3.812,15_24,INTERMEDATE
PSE,2002,39.531,15_24,ADVANCED
PSE,2002,12.365,25_34,EDU_AGGREGATE_TOTAL
PSE,2002,8.363,25_34,LESS_THAN_BASIC
PSE,2002,6.345,25_34,BASIC
PSE,2002,14.772,25_34,INTERMEDATE
PSE,2002,58.793,25_34,ADVANCED
PSE,2002,13.638,35_44,EDU_AGGREGATE_TOTAL
PSE,2002,10.413,35_44,LESS_THAN_BASIC
PSE,2002,7.707,35_44,BASIC
PSE,2002,18.559,35_44,INTERMEDATE
PSE,2002,59.543,35_44,ADVANCED
PSE,2002,13.508,45_54,EDU_AGGREGATE_TOTAL
PSE,2002,12.025,45_54,LESS_THAN_BASIC
PSE,2002,6.902,45_54,BASIC
PSE,2002,21.114,45_54,INTERMEDATE
PSE,2002,56.959,45_54,ADVANCED
PSE,2002,7.767,55_64,EDU_AGGREGATE_TOTAL
PSE,2002,6.986,55_64,LESS_THAN_BASIC
PSE,2002,6.556,55_64,BASIC
PSE,2002,15.112,55_64,INTERMEDATE
PSE,2002,27.908,55_64,ADVANCED
PSE,2002,2.497,65+,EDU_AGGREGATE_TOTAL
PSE,2002,2.513,65+,LESS_THAN_BASIC
PSE,2002,,65+,BASIC
PSE,2002,,65+,INTERMEDATE
PSE,2002,,65+,ADVANCED
PSE,2001,8.94,Total,EDU_AGGREGATE_TOTAL
PSE,2001,7.584,Total,LESS_THAN_BASIC
PSE,2001,4.63,Total,BASIC
PSE,2001,12.545,Total,INTERMEDATE
PSE,2001,52.819,Total,ADVANCED
PSE,2001,3.757,15_24,EDU_AGGREGATE_TOTAL
PSE,2001,5.802,15_24,LESS_THAN_BASIC
PSE,2001,2.001,15_24,BASIC
PSE,2001,4.335,15_24,INTERMEDATE
PSE,2001,40.267,15_24,ADVANCED
PSE,2001,12.048,25_34,EDU_AGGREGATE_TOTAL
PSE,2001,8.078,25_34,LESS_THAN_BASIC
PSE,2001,6.211,25_34,BASIC
PSE,2001,14.996,25_34,INTERMEDATE
PSE,2001,55.472,25_34,ADVANCED
PSE,2001,14.778,35_44,EDU_AGGREGATE_TOTAL
PSE,2001,11.49,35_44,LESS_THAN_BASIC
PSE,2001,8.105,35_44,BASIC
PSE,2001,22.139,35_44,INTERMEDATE
PSE,2001,57.724,35_44,ADVANCED
PSE,2001,13.667,45_54,EDU_AGGREGATE_TOTAL
PSE,2001,11.457,45_54,LESS_THAN_BASIC
PSE,2001,7.608,45_54,BASIC
PSE,2001,20.362,45_54,INTERMEDATE
PSE,2001,65.468,45_54,ADVANCED
PSE,2001,8.34,55_64,EDU_AGGREGATE_TOTAL
PSE,2001,7.9,55_64,LESS_THAN_BASIC
PSE,2001,5.654,55_64,BASIC
PSE,2001,18.144,55_64,INTERMEDATE
PSE,2001,19.341,55_64,ADVANCED
PSE,2001,2.696,65+,EDU_AGGREGATE_TOTAL
PSE,2001,2.821,65+,LESS_THAN_BASIC
PSE,2001,0.0,65+,BASIC
PSE,2001,,65+,INTERMEDATE
PSE,2001,,65+,ADVANCED
PSE,2000,11.308,Total,EDU_AGGREGATE_TOTAL
PSE,2000,10.228,Total,LESS_THAN_BASIC
PSE,2000,6.596,Total,BASIC
PSE,2000,15.826,Total,INTERMEDATE
PSE,2000,57.121,Total,ADVANCED
PSE,2000,5.247,15_24,EDU_AGGREGATE_TOTAL
PSE,2000,8.1,15_24,LESS_THAN_BASIC
PSE,2000,3.589,15_24,BASIC
PSE,2000,5.886,15_24,INTERMEDATE
PSE,2000,41.44,15_24,ADVANCED
PSE,2000,14.507,25_34,EDU_AGGREGATE_TOTAL
PSE,2000,10.102,25_34,LESS_THAN_BASIC
PSE,2000,8.171,25_34,BASIC
PSE,2000,18.064,25_34,INTERMEDATE
PSE,2000,60.403,25_34,ADVANCED
PSE,2000,18.323,35_44,EDU_AGGREGATE_TOTAL
PSE,2000,14.885,35_44,LESS_THAN_BASIC
PSE,2000,11.364,35_44,BASIC
PSE,2000,26.21,35_44,INTERMEDATE
PSE,2000,64.325,35_44,ADVANCED
PSE,2000,16.877,45_54,EDU_AGGREGATE_TOTAL
PSE,2000,14.849,45_54,LESS_THAN_BASIC
PSE,2000,8.901,45_54,BASIC
PSE,2000,30.032,45_54,INTERMEDATE
PSE,2000,63.406,45_54,ADVANCED
PSE,2000,12.1,55_64,EDU_AGGREGATE_TOTAL
PSE,2000,11.766,55_64,LESS_THAN_BASIC
PSE,2000,10.749,55_64,BASIC
PSE,2000,19.082,55_64,INTERMEDATE
PSE,2000,,55_64,ADVANCED
PSE,2000,3.853,65+,EDU_AGGREGATE_TOTAL
PSE,2000,3.957,65+,LESS_THAN_BASIC
PSE,2000,,65+,BASIC
PSE,2000,,65+,INTERMEDATE
PSE,2000,,65+,ADVANCED
ROU,2023,39.781,Total,EDU_AGGREGATE_TOTAL
ROU,2023,7.049,Total,LESS_THAN_BASIC
ROU,2023,13.283,Total,BASIC
ROU,2023,45.392,Total,INTERMEDATE
ROU,2023,80.221,Total,ADVANCED
ROU,2023,13.657,15_24,EDU_AGGREGATE_TOTAL
ROU,2023,5.699,15_24,BASIC
ROU,2023,16.147,15_24,INTERMEDATE
ROU,2023,48.209,15_24,ADVANCED
ROU,2023,61.923,25_34,EDU_AGGREGATE_TOTAL
ROU,2023,28.154,25_34,BASIC
ROU,2023,64.129,25_34,INTERMEDATE
ROU,2023,86.031,25_34,ADVANCED
ROU,2023,72.124,35_44,EDU_AGGREGATE_TOTAL
ROU,2023,35.561,35_44,BASIC
ROU,2023,74.656,35_44,INTERMEDATE
ROU,2023,93.894,35_44,ADVANCED
ROU,2023,71.356,45_54,EDU_AGGREGATE_TOTAL
ROU,2023,39.809,45_54,BASIC
ROU,2023,74.424,45_54,INTERMEDATE
ROU,2023,95.896,45_54,ADVANCED
ROU,2023,40.339,55_64,EDU_AGGREGATE_TOTAL
ROU,2023,18.311,55_64,BASIC
ROU,2023,42.375,55_64,INTERMEDATE
ROU,2023,74.563,55_64,ADVANCED
ROU,2023,1.388,65+,EDU_AGGREGATE_TOTAL
ROU,2023,1.361,65+,BASIC
ROU,2023,1.065,65+,INTERMEDATE
ROU,2022,40.159,Total,EDU_AGGREGATE_TOTAL
ROU,2022,4.94,Total,LESS_THAN_BASIC
ROU,2022,12.891,Total,BASIC
ROU,2022,45.376,Total,INTERMEDATE
ROU,2022,80.972,Total,ADVANCED
ROU,2022,14.307,15_24,EDU_AGGREGATE_TOTAL
ROU,2022,,15_24,LESS_THAN_BASIC
ROU,2022,6.671,15_24,BASIC
ROU,2022,15.596,15_24,INTERMEDATE
ROU,2022,50.142,15_24,ADVANCED
ROU,2022,64.292,25_34,EDU_AGGREGATE_TOTAL
ROU,2022,,25_34,LESS_THAN_BASIC
ROU,2022,26.35,25_34,BASIC
ROU,2022,64.932,25_34,INTERMEDATE
ROU,2022,87.111,25_34,ADVANCED
ROU,2022,72.193,35_44,EDU_AGGREGATE_TOTAL
ROU,2022,14.089,35_44,LESS_THAN_BASIC
ROU,2022,36.548,35_44,BASIC
ROU,2022,73.913,35_44,INTERMEDATE
ROU,2022,93.458,35_44,ADVANCED
ROU,2022,70.79,45_54,EDU_AGGREGATE_TOTAL
ROU,2022,7.079,45_54,LESS_THAN_BASIC
ROU,2022,38.346,45_54,BASIC
ROU,2022,73.126,45_54,INTERMEDATE
ROU,2022,95.843,45_54,ADVANCED
ROU,2022,36.099,55_64,EDU_AGGREGATE_TOTAL
ROU,2022,5.939,55_64,LESS_THAN_BASIC
ROU,2022,17.804,55_64,BASIC
ROU,2022,37.857,55_64,INTERMEDATE
ROU,2022,67.41,55_64,ADVANCED
ROU,2022,1.43,65+,EDU_AGGREGATE_TOTAL
ROU,2022,,65+,LESS_THAN_BASIC
ROU,2022,1.498,65+,BASIC
ROU,2022,1.079,65+,INTERMEDATE
ROU,2022,4.3,65+,ADVANCED
ROU,2021,38.954,Total,EDU_AGGREGATE_TOTAL
ROU,2021,3.985,Total,LESS_THAN_BASIC
ROU,2021,12.409,Total,BASIC
ROU,2021,44.938,Total,INTERMEDATE
ROU,2021,79.36,Total,ADVANCED
ROU,2021,16.083,15_24,EDU_AGGREGATE_TOTAL
ROU,2021,0.0,15_24,LESS_THAN_BASIC
ROU,2021,7.184,15_24,BASIC
ROU,2021,18.66,15_24,INTERMEDATE
ROU,2021,49.152,15_24,ADVANCED
ROU,2021,61.469,25_34,EDU_AGGREGATE_TOTAL
ROU,2021,5.242,25_34,LESS_THAN_BASIC
ROU,2021,24.252,25_34,BASIC
ROU,2021,63.55,25_34,INTERMEDATE
ROU,2021,86.315,25_34,ADVANCED
ROU,2021,70.095,35_44,EDU_AGGREGATE_TOTAL
ROU,2021,14.04,35_44,LESS_THAN_BASIC
ROU,2021,32.155,35_44,BASIC
ROU,2021,72.141,35_44,INTERMEDATE
ROU,2021,93.162,35_44,ADVANCED
ROU,2021,68.661,45_54,EDU_AGGREGATE_TOTAL
ROU,2021,7.009,45_54,LESS_THAN_BASIC
ROU,2021,37.8,45_54,BASIC
ROU,2021,70.945,45_54,INTERMEDATE
ROU,2021,94.775,45_54,ADVANCED
ROU,2021,32.974,55_64,EDU_AGGREGATE_TOTAL
ROU,2021,,55_64,LESS_THAN_BASIC
ROU,2021,17.022,55_64,BASIC
ROU,2021,34.892,55_64,INTERMEDATE
ROU,2021,63.565,55_64,ADVANCED
ROU,2021,1.555,65+,EDU_AGGREGATE_TOTAL
ROU,2021,0.892,65+,LESS_THAN_BASIC
ROU,2021,1.59,65+,BASIC
ROU,2021,1.369,65+,INTERMEDATE
ROU,2021,3.51,65+,ADVANCED
ROU,2020,43.205,Total,EDU_AGGREGATE_TOTAL
ROU,2020,8.652,Total,LESS_THAN_BASIC
ROU,2020,20.707,Total,BASIC
ROU,2020,49.325,Total,INTERMEDATE
ROU,2020,79.204,Total,ADVANCED
ROU,2020,19.722,15_24,EDU_AGGREGATE_TOTAL
ROU,2020,0.0,15_24,LESS_THAN_BASIC
ROU,2020,11.026,15_24,BASIC
ROU,2020,24.327,15_24,INTERMEDATE
ROU,2020,60.577,15_24,ADVANCED
ROU,2020,66.958,25_34,EDU_AGGREGATE_TOTAL
ROU,2020,18.114,25_34,LESS_THAN_BASIC
ROU,2020,41.38,25_34,BASIC
ROU,2020,67.64,25_34,INTERMEDATE
ROU,2020,85.574,25_34,ADVANCED
ROU,2020,74.247,35_44,EDU_AGGREGATE_TOTAL
ROU,2020,19.886,35_44,LESS_THAN_BASIC
ROU,2020,50.638,35_44,BASIC
ROU,2020,73.814,35_44,INTERMEDATE
ROU,2020,94.046,35_44,ADVANCED
ROU,2020,72.127,45_54,EDU_AGGREGATE_TOTAL
ROU,2020,11.761,45_54,LESS_THAN_BASIC
ROU,2020,50.321,45_54,BASIC
ROU,2020,73.09,45_54,INTERMEDATE
ROU,2020,94.726,45_54,ADVANCED
ROU,2020,37.514,55_64,EDU_AGGREGATE_TOTAL
ROU,2020,11.274,55_64,LESS_THAN_BASIC
ROU,2020,29.641,55_64,BASIC
ROU,2020,37.806,55_64,INTERMEDATE
ROU,2020,61.315,55_64,ADVANCED
ROU,2020,5.702,65+,EDU_AGGREGATE_TOTAL
ROU,2020,1.839,65+,LESS_THAN_BASIC
ROU,2020,6.886,65+,BASIC
ROU,2020,4.407,65+,INTERMEDATE
ROU,2020,4.214,65+,ADVANCED
ROU,2019,44.023,Total,EDU_AGGREGATE_TOTAL
ROU,2019,7.922,Total,LESS_THAN_BASIC
ROU,2019,21.729,Total,BASIC
ROU,2019,51.016,Total,INTERMEDATE
ROU,2019,80.354,Total,ADVANCED
ROU,2019,19.26,15_24,EDU_AGGREGATE_TOTAL
ROU,2019,,15_24,LESS_THAN_BASIC
ROU,2019,10.539,15_24,BASIC
ROU,2019,24.585,15_24,INTERMEDATE
ROU,2019,52.716,15_24,ADVANCED
ROU,2019,69.287,25_34,EDU_AGGREGATE_TOTAL
ROU,2019,11.807,25_34,LESS_THAN_BASIC
ROU,2019,45.171,25_34,BASIC
ROU,2019,69.462,25_34,INTERMEDATE
ROU,2019,89.006,25_34,ADVANCED
ROU,2019,75.826,35_44,EDU_AGGREGATE_TOTAL
ROU,2019,16.15,35_44,LESS_THAN_BASIC
ROU,2019,53.824,35_44,BASIC
ROU,2019,75.744,35_44,INTERMEDATE
ROU,2019,94.251,35_44,ADVANCED
ROU,2019,72.357,45_54,EDU_AGGREGATE_TOTAL
ROU,2019,15.788,45_54,LESS_THAN_BASIC
ROU,2019,49.785,45_54,BASIC
ROU,2019,73.825,45_54,INTERMEDATE
ROU,2019,94.728,45_54,ADVANCED
ROU,2019,36.539,55_64,EDU_AGGREGATE_TOTAL
ROU,2019,10.675,55_64,LESS_THAN_BASIC
ROU,2019,29.735,55_64,BASIC
ROU,2019,36.779,55_64,INTERMEDATE
ROU,2019,59.96,55_64,ADVANCED
ROU,2019,6.521,65+,EDU_AGGREGATE_TOTAL
ROU,2019,2.584,65+,LESS_THAN_BASIC
ROU,2019,7.601,65+,BASIC
ROU,2019,5.472,65+,INTERMEDATE
ROU,2019,3.864,65+,ADVANCED
ROU,2018,44.04,Total,EDU_AGGREGATE_TOTAL
ROU,2018,8.864,Total,LESS_THAN_BASIC
ROU,2018,21.782,Total,BASIC
ROU,2018,52.364,Total,INTERMEDATE
ROU,2018,79.828,Total,ADVANCED
ROU,2018,20.26,15_24,EDU_AGGREGATE_TOTAL
ROU,2018,,15_24,LESS_THAN_BASIC
ROU,2018,10.264,15_24,BASIC
ROU,2018,28.286,15_24,INTERMEDATE
ROU,2018,54.373,15_24,ADVANCED
ROU,2018,68.021,25_34,EDU_AGGREGATE_TOTAL
ROU,2018,19.281,25_34,LESS_THAN_BASIC
ROU,2018,44.672,25_34,BASIC
ROU,2018,67.791,25_34,INTERMEDATE
ROU,2018,88.217,25_34,ADVANCED
ROU,2018,75.656,35_44,EDU_AGGREGATE_TOTAL
ROU,2018,6.857,35_44,LESS_THAN_BASIC
ROU,2018,52.063,35_44,BASIC
ROU,2018,77.178,35_44,INTERMEDATE
ROU,2018,93.607,35_44,ADVANCED
ROU,2018,71.839,45_54,EDU_AGGREGATE_TOTAL
ROU,2018,23.537,45_54,LESS_THAN_BASIC
ROU,2018,49.146,45_54,BASIC
ROU,2018,73.369,45_54,INTERMEDATE
ROU,2018,94.217,45_54,ADVANCED
ROU,2018,35.713,55_64,EDU_AGGREGATE_TOTAL
ROU,2018,14.141,55_64,LESS_THAN_BASIC
ROU,2018,29.677,55_64,BASIC
ROU,2018,35.764,55_64,INTERMEDATE
ROU,2018,58.316,55_64,ADVANCED
ROU,2018,7.415,65+,EDU_AGGREGATE_TOTAL
ROU,2018,2.36,65+,LESS_THAN_BASIC
ROU,2018,8.642,65+,BASIC
ROU,2018,6.056,65+,INTERMEDATE
ROU,2018,3.766,65+,ADVANCED
ROU,2017,44.035,Total,EDU_AGGREGATE_TOTAL
ROU,2017,7.888,Total,LESS_THAN_BASIC
ROU,2017,22.101,Total,BASIC
ROU,2017,52.618,Total,INTERMEDATE
ROU,2017,80.024,Total,ADVANCED
ROU,2017,20.365,15_24,EDU_AGGREGATE_TOTAL
ROU,2017,,15_24,LESS_THAN_BASIC
ROU,2017,10.874,15_24,BASIC
ROU,2017,28.051,15_24,INTERMEDATE
ROU,2017,56.876,15_24,ADVANCED
ROU,2017,68.393,25_34,EDU_AGGREGATE_TOTAL
