"ref_area","source","indicator","sex","classif1","classif2","time","obs_value","obs_status","note_classif","note_indicator","note_source"
"BIH","BA:493","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2009",398.702,,,"T8:6261_T30:164","R1:3513"
"BIH","BA:493","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2009",729.381,,,"T8:6261_T30:164","R1:3513"
"BIH","BA:493","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2008",425.149,,,"T8:6261_T30:164","R1:3513"
"BIH","BA:493","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_LTB","CUR_TYPE_USD","2008",287.767,,,"T8:6261_T30:164","R1:3513"
"BIH","BA:493","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2008",286.366,,,"T8:6261_T30:164","R1:3513"
"BIH","BA:493","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2008",392.129,,,"T8:6261_T30:164","R1:3513"
"BIH","BA:493","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2008",751.945,,,"T8:6261_T30:164","R1:3513"
"BIH","BA:493","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2007",343.353,,,"T8:6261_T30:164","R1:3513"
"BIH","BA:493","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_LTB","CUR_TYPE_USD","2007",258.226,,,"T8:6261_T30:164","R1:3513"
"BIH","BA:493","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2007",227.68,,,"T8:6261_T30:164","R1:3513"
"BIH","BA:493","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2007",309.331,,,"T8:6261_T30:164","R1:3513"
"BIH","BA:493","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2007",607.373,,,"T8:6261_T30:164","R1:3513"
"BIH","BA:493","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2006",279.226,"B",,"T8:6261_T30:164_I11:264","R1:3513"
"BIH","BA:493","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_LTB","CUR_TYPE_USD","2006",189.069,"B",,"T8:6261_T30:164_I11:264","R1:3513"
"BIH","BA:493","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2006",212.259,"B",,"T8:6261_T30:164_I11:264","R1:3513"
"BIH","BA:493","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2006",323.33,"B",,"T8:6261_T30:164_I11:264","R1:3513"
"BLZ","BA:934","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2019",632.534,,,"T30:65","R1:3513"
"BLZ","BA:934","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_LTB","CUR_TYPE_USD","2019",353.013,,,"T30:65","R1:3513"
"BLZ","BA:934","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2019",395.321,,,"T30:65","R1:3513"
"BLZ","BA:934","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2019",596.973,,,"T30:65","R1:3513"
"BLZ","BA:934","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2019",985.093,,,"T30:65","R1:3513"
"BLZ","BA:934","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_X","CUR_TYPE_USD","2019",344.717,"U",,"T30:65","R1:3513"
"BLZ","BA:934","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2017",584.418,,,"T30:65","R1:3513"
"BLZ","BA:934","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_LTB","CUR_TYPE_USD","2017",340.181,,,"T30:65","R1:3513"
"BLZ","BA:934","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2017",376.482,,,"T30:65","R1:3513"
"BLZ","BA:934","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2017",527.538,,,"T30:65","R1:3513"
"BLZ","BA:934","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2017",917.593,,,"T30:65","R1:3513"
"BLZ","BA:934","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_X","CUR_TYPE_USD","2017",431.334,"U",,"T30:65","R1:3513"
"BLZ","BA:934","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2016",565.959,,,"T30:65","R1:3513"
"BLZ","BA:934","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_LTB","CUR_TYPE_USD","2016",356.378,,,"T30:65","R1:3513"
"BLZ","BA:934","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2016",369.634,,,"T30:65","R1:3513"
"BLZ","BA:934","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2016",510.863,,,"T30:65","R1:3513"
"BLZ","BA:934","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2016",897.635,,,"T30:65","R1:3513"
"BLZ","BA:934","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_X","CUR_TYPE_USD","2016",358.309,,,"T30:65","R1:3513"
"BLZ","BA:934","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2015",591.155,,,"T30:65","R1:3513"
"BLZ","BA:934","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_LTB","CUR_TYPE_USD","2015",307.498,,,"T30:65","R1:3513"
"BLZ","BA:934","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2015",366.76,,,"T30:65","R1:3513"
"BLZ","BA:934","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2015",557.678,,,"T30:65","R1:3513"
"BLZ","BA:934","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2015",890.131,,,"T30:65","R1:3513"
"BLZ","BA:934","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_X","CUR_TYPE_USD","2015",510.825,,,"T30:65","R1:3513"
"BLZ","BA:934","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2014",681.644,,,"T8:6262_T30:65","R1:3513"
"BLZ","BA:934","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_LTB","CUR_TYPE_USD","2014",381.507,,,"T8:6262_T30:65","R1:3513"
"BLZ","BA:934","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2014",420.901,,,"T8:6262_T30:65","R1:3513"
"BLZ","BA:934","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2014",612.601,,,"T8:6262_T30:65","R1:3513"
"BLZ","BA:934","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2014",967.64,,,"T8:6262_T30:65","R1:3513"
"BLZ","BA:934","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_X","CUR_TYPE_USD","2014",495.441,"U",,"T8:6262_T30:65","R1:3513"
"BOL","BA:74","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2023",400.447,,,"T30:67","R1:3513"
"BOL","BA:74","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_LTB","CUR_TYPE_USD","2023",235.633,,,"T30:67","R1:3513"
"BOL","BA:74","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2023",246.486,,,"T30:67","R1:3513"
"BOL","BA:74","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2023",272.284,,,"T30:67","R1:3513"
"BOL","BA:74","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2023",531.582,,,"T30:67","R1:3513"
"BOL","BA:74","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_X","CUR_TYPE_USD","2023",315.089,,,"T30:67","R1:3513"
"BOL","BA:74","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2022",394.057,,,"T30:67","R1:3513"
"BOL","BA:74","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_LTB","CUR_TYPE_USD","2022",239.786,,,"T30:67","R1:3513"
"BOL","BA:74","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2022",237.82,,,"T30:67","R1:3513"
"BOL","BA:74","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2022",272.071,,,"T30:67","R1:3513"
"BOL","BA:74","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2022",534.164,,,"T30:67","R1:3513"
"BOL","BA:74","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_X","CUR_TYPE_USD","2022",301.845,,,"T30:67","R1:3513"
"BOL","BA:74","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2021",392.241,"B",,"T30:67_I11:264","R1:3513"
"BOL","BA:74","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_LTB","CUR_TYPE_USD","2021",232.367,"B",,"T30:67_I11:264","R1:3513"
"BOL","BA:74","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2021",233.849,"B",,"T30:67_I11:264","R1:3513"
"BOL","BA:74","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2021",275.821,"B",,"T30:67_I11:264","R1:3513"
"BOL","BA:74","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2021",535.83,"B",,"T30:67_I11:264","R1:3513"
"BOL","BA:74","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_X","CUR_TYPE_USD","2021",302.886,"B",,"T30:67_I11:264","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2020",447.742,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_LTB","CUR_TYPE_USD","2020",280.397,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2020",246.024,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2020",343.684,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2020",627.618,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_X","CUR_TYPE_USD","2020",318.908,,,"T30:67","R1:3513"
"BOL","BA:74","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2019",389.932,,,"T30:67","R1:3513"
"BOL","BA:74","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_LTB","CUR_TYPE_USD","2019",254.013,,,"T30:67","R1:3513"
"BOL","BA:74","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2019",237.527,,,"T30:67","R1:3513"
"BOL","BA:74","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2019",297.014,,,"T30:67","R1:3513"
"BOL","BA:74","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2019",520.319,,,"T30:67","R1:3513"
"BOL","BA:74","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_X","CUR_TYPE_USD","2019",327.847,,,"T30:67","R1:3513"
"BOL","BA:74","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2018",388.931,,,"T30:67","R1:3513"
"BOL","BA:74","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_LTB","CUR_TYPE_USD","2018",239.298,,,"T30:67","R1:3513"
"BOL","BA:74","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2018",246.783,,,"T30:67","R1:3513"
"BOL","BA:74","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2018",301.749,,,"T30:67","R1:3513"
"BOL","BA:74","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2018",517.225,,,"T30:67","R1:3513"
"BOL","BA:74","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_X","CUR_TYPE_USD","2018",339.579,,,"T30:67","R1:3513"
"BOL","BA:74","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2017",376.564,,,"T30:67","R1:3513"
"BOL","BA:74","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_LTB","CUR_TYPE_USD","2017",235.232,,,"T30:67","R1:3513"
"BOL","BA:74","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2017",238.064,,,"T30:67","R1:3513"
"BOL","BA:74","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2017",294.491,,,"T30:67","R1:3513"
"BOL","BA:74","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2017",499.113,,,"T30:67","R1:3513"
"BOL","BA:74","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_X","CUR_TYPE_USD","2017",297.66,,,"T30:67","R1:3513"
"BOL","BA:74","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2016",363.972,"B",,"T30:67_I11:264","R1:3513"
"BOL","BA:74","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_LTB","CUR_TYPE_USD","2016",230.516,"B",,"T30:67_I11:264","R1:3513"
"BOL","BA:74","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2016",234.237,"B",,"T30:67_I11:264","R1:3513"
"BOL","BA:74","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2016",308.515,"B",,"T30:67_I11:264","R1:3513"
"BOL","BA:74","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2016",489.654,"B",,"T30:67_I11:264","R1:3513"
"BOL","BA:74","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_X","CUR_TYPE_USD","2016",323.984,"B",,"T30:67_I11:264","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2015",356.493,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_LTB","CUR_TYPE_USD","2015",229.659,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2015",238.494,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2015",324.408,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2015",543.054,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_X","CUR_TYPE_USD","2015",265.226,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2014",323.232,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_LTB","CUR_TYPE_USD","2014",218.261,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2014",214.786,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2014",277.462,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2014",515.491,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_X","CUR_TYPE_USD","2014",308.301,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2013",303.695,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_LTB","CUR_TYPE_USD","2013",182.501,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2013",184.721,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2013",271.127,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2013",493.415,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_X","CUR_TYPE_USD","2013",283.233,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2012",269.261,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_LTB","CUR_TYPE_USD","2012",154.774,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2012",165.851,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2012",235.315,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2012",467.996,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_X","CUR_TYPE_USD","2012",256.038,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2011",236.273,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_LTB","CUR_TYPE_USD","2011",155.742,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2011",147.629,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2011",191.151,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2011",379.984,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_X","CUR_TYPE_USD","2011",193.178,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2009",188.519,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_LTB","CUR_TYPE_USD","2009",118.126,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2009",121.158,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2009",160.667,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2009",314.06,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_X","CUR_TYPE_USD","2009",170.5,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2008",181.459,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_LTB","CUR_TYPE_USD","2008",93.733,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2008",113.025,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2008",147.292,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2008",334.706,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_X","CUR_TYPE_USD","2008",174.204,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2007",149.066,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_LTB","CUR_TYPE_USD","2007",68.298,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2007",75.322,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2007",132.198,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2007",281.051,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_X","CUR_TYPE_USD","2007",150.107,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2006",131.683,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_LTB","CUR_TYPE_USD","2006",61.46,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2006",65.981,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_INT","CUR_TYPE_USD","2006",107.531,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_ADV","CUR_TYPE_USD","2006",252.482,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_X","CUR_TYPE_USD","2006",126.713,,,"T30:67","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_TOTAL","CUR_TYPE_USD","2005",121.128,"B",,"T30:67_I11:264","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_LTB","CUR_TYPE_USD","2005",60.826,"B",,"T30:67_I11:264","R1:3513"
"BOL","BB:73","EAR_4MTH_SEX_EDU_CUR_NB","SEX_F","EDU_AGGREGATE_BAS","CUR_TYPE_USD","2005",56.478,"B",,"T30:67_I11:264","R1:3513"
